scientificName	year	month	day	decimalLatitude	decimalLongitude	url	kingdom	phylum	class	order	family	genus	vernacularName	country
Erigeron philadelphicus	2023.0	6.0	17.0	43.392731	-79.897552	https://inaturalist-open-data.s3.amazonaws.com/photos/291013823/original.jpeg	Plantae	Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Erigeron	"[""robin's-plantain""#'oakleaf fleabane'#'philadelphia fleabane'#'oak-leaf fleabane']"	Canada
Brachyscome decipiens	2023.0	1.0	13.0	-36.926197	147.284608	https://inaturalist-open-data.s3.amazonaws.com/photos/254799673/original.jpg	Plantae	Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Brachyscome	['field daisy']	Australia
Bidens alba	2023.0	7.0	24.0	24.594229	121.853326	https://inaturalist-open-data.s3.amazonaws.com/photos/317652553/original.jpg	Plantae	Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Bidens	"[""shepherd's needles""#""monkey's lice""#'spanish needles'#'white beggarticks'#'romerillo'#""beggar's lice""#'shepherds needles']"	Taiwan
Erigeron karvinskianus	2023.0	9.0	5.0	45.92337	8.912198	https://inaturalist-open-data.s3.amazonaws.com/photos/317056081/original.jpeg	Plantae	Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Erigeron	"['seaside daisy'#'mexican fleabane'#'daisy fleabane'#'latin american fleabane'#'mexican daisy'#'st peter p'#'t daisy'#'santa barbara daisy'#'wall daisy']"	Italy
Leucanthemum maximum	2020.0	5.0	27.0	34.137615	-81.314837	https://inaturalist-open-data.s3.amazonaws.com/photos/75346823/original.jpeg	Plantae	Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Leucanthemum	['max chrysanthemum']	United States
Arctotis acaulis	2013.0	8.0	10.0	-34.65908	19.576702	https://inaturalist-open-data.s3.amazonaws.com/photos/15296082/original.jpg	Plantae	Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Arctotis	['flat african daisy']	South Africa
Tripleurospermum inodorum	2023.0	7.0	19.0	52.282723	35.402327	https://inaturalist-open-data.s3.amazonaws.com/photos/303768632/original.jpeg	Plantae	Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Tripleurospermum	"['scentless mayweed'#'scentless chamomile'#'false chamomile'#'scentless false mayweed']"	Russia
Erigeron glaucus	2023.0	5.0	31.0	41.140595	-124.146514	https://inaturalist-open-data.s3.amazonaws.com/photos/285631246/original.jpg	Plantae	Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Erigeron	['seaside daisy']	United States
Erigeron glaucus	2023.0	7.0	23.0	45.830004	-123.962424	https://inaturalist-open-data.s3.amazonaws.com/photos/303313340/original.jpeg	Plantae	Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Erigeron	['seaside daisy']	United States
Arctotis acaulis	2023.0	7.0	21.0	-33.752514	18.468582	https://inaturalist-open-data.s3.amazonaws.com/photos/302403093/original.jpeg	Plantae	Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Arctotis	['flat african daisy']	South Africa
Bellis annua	2018.0	3.0	25.0	34.046413	-4.992867	https://inaturalist-open-data.s3.amazonaws.com/photos/15298006/original.jpg	Plantae	Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Bellis	['annual daisy']	Morocco
Bellis sylvestris	2023.0	1.0	1.0	42.729153	11.516084	https://inaturalist-open-data.s3.amazonaws.com/photos/250101982/original.jpeg	Plantae	Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Bellis	['southern daisy']	Italy
Tanacetum parthenium	2013.0	6.0	27.0	52.1	6.6	https://observation.org/photos/5009694.jpg	Plantae	Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Tanacetum	['feverfew']	Netherlands
Erigeron pulchellus	2023.0	4.0	10.0	35.750247	-83.114154	https://inaturalist-open-data.s3.amazonaws.com/photos/266656395/original.jpg	Plantae	Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Erigeron	"[""robin's-plantain""#""robin's plantain""]"	United States
Erigeron peregrinus	2023.0	7.0	26.0	60.780219	-149.55216	https://inaturalist-open-data.s3.amazonaws.com/photos/304810655/original.jpg	Plantae	Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Erigeron	"['wandering daisy'#'wandering fleabane']"	United States
Tanacetum parthenium	2022.0	9.0	15.0	55.789714	37.206392	https://inaturalist-open-data.s3.amazonaws.com/photos/230445438/original.jpeg	Plantae	Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Tanacetum	['feverfew']	Russia
Bellis perennis	2020.0	4.0	26.0	49.451814	2.44189	https://inaturalist-open-data.s3.amazonaws.com/photos/69186753/original.jpeg	Plantae	Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Bellis	"['common daisy'#'lawn daisy'#'english daisy']"	France
Trifolium repens	2020.0	12.0	7.0	28.176375	112.870332	https://inaturalist-open-data.s3.amazonaws.com/photos/108633048/original.jpeg	Plantae	Tracheophyta	Magnoliopsida	Fabales	Fabaceae	Trifolium	"['new zealand clover'#'ladino clover'#'white dutch clover'#'white clover'#'giant clover']"	China
Erigeron pulchellus	2022.0	6.0	15.0	43.538849	-80.175126	https://inaturalist-open-data.s3.amazonaws.com/photos/207656031/original.jpeg	Plantae	Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Erigeron	"[""robin's-plantain""#""robin's plantain""]"	Canada
Erigeron philadelphicus	2023.0	4.0	22.0	36.085727	-86.326292	https://inaturalist-open-data.s3.amazonaws.com/photos/269896736/original.jpg	Plantae	Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Erigeron	"[""robin's-plantain""#'oakleaf fleabane'#'philadelphia fleabane'#'oak-leaf fleabane']"	United States
Leucanthemum maximum	2022.0	8.0	25.0	40.339783	-105.571045	https://inaturalist-open-data.s3.amazonaws.com/photos/225263469/original.jpeg	Plantae	Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Leucanthemum	['max chrysanthemum']	United States
Trifolium pratense	2022.0	7.0	13.0	49.054777	39.673347	https://inaturalist-open-data.s3.amazonaws.com/photos/215330498/original.jpeg	Plantae	Tracheophyta	Magnoliopsida	Fabales	Fabaceae	Trifolium	['red clover']	Ukraine
Erigeron glaucus	2023.0	7.0	4.0	35.5531	-121.10298	https://inaturalist-open-data.s3.amazonaws.com/photos/296906853/original.jpg	Plantae	Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Erigeron	['seaside daisy']	United States
Tanacetum parthenium	2023.0	10.0	9.0	51.65	4.8	https://observation.org/photos/78836827.jpg	Plantae	Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Tanacetum	['feverfew']	Netherlands
Erigeron coulteri	2022.0	9.0	7.0	37.955436	-119.229614	https://inaturalist-open-data.s3.amazonaws.com/photos/229592732/original.jpeg	Plantae	Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Erigeron	"[""coulter's fleabane""]"	United States
Tanacetum parthenium	2019.0	7.0	13.0	51.9	4.45	https://observation.org/photos/22062720.jpg	Plantae	Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Tanacetum	['feverfew']	Netherlands
Erigeron karvinskianus	2021.0	5.0	17.0	38.5	-123.0	https://inaturalist-open-data.s3.amazonaws.com/photos/129694322/original.jpeg	Plantae	Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Erigeron	"['seaside daisy'#'mexican fleabane'#'daisy fleabane'#'latin american fleabane'#'mexican daisy'#'st peter p'#'t daisy'#'santa barbara daisy'#'wall daisy']"	United States
Trifolium repens	2020.0	5.0	7.0	35.2193	-75.6902	https://inaturalist-open-data.s3.amazonaws.com/photos/72126396/original.jpeg	Plantae	Tracheophyta	Magnoliopsida	Fabales	Fabaceae	Trifolium	"['new zealand clover'#'ladino clover'#'white dutch clover'#'white clover'#'giant clover']"	United States
Erigeron glaucus	2021.0	12.0	2.0	38.735268	-123.492161	https://inaturalist-open-data.s3.amazonaws.com/photos/171110048/original.jpg	Plantae	Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Erigeron	['seaside daisy']	United States
Tripleurospermum inodorum	2022.0	7.0	20.0	54.195894	37.646056	https://inaturalist-open-data.s3.amazonaws.com/photos/215759958/original.jpeg	Plantae	Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Tripleurospermum	"['scentless mayweed'#'scentless chamomile'#'false chamomile'#'scentless false mayweed']"	Russia
Leucanthemum maximum	2022.0	9.0	22.0	36.1633	-81.868332	https://inaturalist-open-data.s3.amazonaws.com/photos/232444360/original.jpeg	Plantae	Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Leucanthemum	['max chrysanthemum']	United States
Gomphrena globosa	2023.0	1.0	27.0	15.115831	105.795948	https://inaturalist-open-data.s3.amazonaws.com/photos/255110422/original.jpeg	Plantae	Tracheophyta	Magnoliopsida	Caryophyllales	Amaranthaceae	Gomphrena	['globe amaranth']	Laos
Erigeron philadelphicus	2022.0	6.0	13.0	45.580215	-75.1261	https://inaturalist-open-data.s3.amazonaws.com/photos/205855719/original.jpeg	Plantae	Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Erigeron	"[""robin's-plantain""#'oakleaf fleabane'#'philadelphia fleabane'#'oak-leaf fleabane']"	Canada
Tripleurospermum inodorum	2023.0	6.0	19.0	56.440178	48.063467	https://inaturalist-open-data.s3.amazonaws.com/photos/292881169/original.jpeg	Plantae	Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Tripleurospermum	"['scentless mayweed'#'scentless chamomile'#'false chamomile'#'scentless false mayweed']"	Russia
Erigeron glaucus	2022.0	7.0	3.0	37.147056	-122.349444	https://inaturalist-open-data.s3.amazonaws.com/photos/211312904/original.jpg	Plantae	Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Erigeron	['seaside daisy']	United States
Bellis sylvestris	2023.0	9.0	5.0	44.829253	13.841047	https://inaturalist-open-data.s3.amazonaws.com/photos/317090133/original.jpg	Plantae	Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Bellis	['southern daisy']	Croatia
Bellis perennis	2021.0	12.0	14.0	51.55	5.0	https://observation.org/photos/45359374.jpg	Plantae	Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Bellis	"['common daisy'#'lawn daisy'#'english daisy']"	Netherlands
Erigeron pulchellus	2023.0	4.0	7.0	34.463617	-84.303603	https://inaturalist-open-data.s3.amazonaws.com/photos/296201894/original.jpg	Plantae	Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Erigeron	"[""robin's-plantain""#""robin's plantain""]"	United States
Leucanthemum vulgare	2023.0	7.0	9.0	19.585558	-97.001808	https://inaturalist-open-data.s3.amazonaws.com/photos/299707059/original.jpeg	Plantae	Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Leucanthemum	"['ox-eye daisy'#'white weed'#'dog daisy'#'white daisy'#'garden chrysanthemum'#'oxeye daisy'#'marguerite daisy']"	Mexico
Erigeron karvinskianus	2023.0	5.0	1.0	-37.719387	144.987753	https://inaturalist-open-data.s3.amazonaws.com/photos/273780202/original.jpg	Plantae	Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Erigeron	"['seaside daisy'#'mexican fleabane'#'daisy fleabane'#'latin american fleabane'#'mexican daisy'#'st peter p'#'t daisy'#'santa barbara daisy'#'wall daisy']"	Australia
Leucanthemum vulgare	1997.0	7.0	1.0	41.945829	-75.231814	https://inaturalist-open-data.s3.amazonaws.com/photos/54318942/original.jpg	Plantae	Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Leucanthemum	"['ox-eye daisy'#'white weed'#'dog daisy'#'white daisy'#'garden chrysanthemum'#'oxeye daisy'#'marguerite daisy']"	United States
Trifolium repens	2022.0	6.0	24.0	45.793655	-69.432656	https://inaturalist-open-data.s3.amazonaws.com/photos/221716196/original.jpeg	Plantae	Tracheophyta	Magnoliopsida	Fabales	Fabaceae	Trifolium	"['new zealand clover'#'ladino clover'#'white dutch clover'#'white clover'#'giant clover']"	United States
Matricaria chamomilla	2021.0	4.0	30.0	47.786776	16.90976	https://inaturalist-open-data.s3.amazonaws.com/photos/126895571/original.jpeg	Plantae	Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Matricaria	"['scented mayweed'#'annual chamomile'#'false chamomile'#'wild chamomile'#'german chamomile']"	Austria
Erigeron strigosus	2021.0	5.0	3.0	33.063637	-96.939299	https://inaturalist-open-data.s3.amazonaws.com/photos/126171288/original.jpg	Plantae	Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Erigeron	"['daisy fleabane'#'rough fleabane'#'prairie fleabane'#'whitetop'#'whitetop fleabane']"	United States
Aphanostephus ramosissimus	2023.0	3.0	2.0	28.648024	-97.382424	https://inaturalist-open-data.s3.amazonaws.com/photos/260385964/original.jpeg	Plantae	Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Aphanostephus	['lazy daisy']	United States
Trifolium repens	2023.0	4.0	28.0	29.475017	-95.516695	https://inaturalist-open-data.s3.amazonaws.com/photos/271673717/original.jpg	Plantae	Tracheophyta	Magnoliopsida	Fabales	Fabaceae	Trifolium	"['new zealand clover'#'ladino clover'#'white dutch clover'#'white clover'#'giant clover']"	United States
Bidens alba	2023.0	8.0	5.0	24.769569	121.799317	https://inaturalist-open-data.s3.amazonaws.com/photos/319676639/original.jpeg	Plantae	Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Bidens	"[""shepherd's needles""#""monkey's lice""#'spanish needles'#'white beggarticks'#'romerillo'#""beggar's lice""#'shepherds needles']"	Taiwan
Erigeron philadelphicus	2021.0	6.0	18.0	46.471092	-80.294474	https://inaturalist-open-data.s3.amazonaws.com/photos/208634534/original.jpeg	Plantae	Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Erigeron	"[""robin's-plantain""#'oakleaf fleabane'#'philadelphia fleabane'#'oak-leaf fleabane']"	Canada
Bellis sylvestris	2009.0	3.0	2.0	42.546332	-6.590833	https://observation.org/photos/83348317.jpg	Plantae	Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Bellis	['southern daisy']	Spain
Erigeron coulteri	2017.0	7.0	29.0	36.418853	-118.553805	https://inaturalist-open-data.s3.amazonaws.com/photos/106503208/original.jpg	Plantae	Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Erigeron	"[""coulter's fleabane""]"	United States
Erigeron karvinskianus	2022.0	7.0	4.0	50.72576	-2.934632	https://observation.org/photos/53585856.jpg	Plantae	Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Erigeron	"['seaside daisy'#'mexican fleabane'#'daisy fleabane'#'latin american fleabane'#'mexican daisy'#'st peter p'#'t daisy'#'santa barbara daisy'#'wall daisy']"	United Kingdom
Tripleurospermum inodorum	2022.0	6.0	8.0	53.229214	34.366955	https://inaturalist-open-data.s3.amazonaws.com/photos/204596404/original.jpg	Plantae	Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Tripleurospermum	"['scentless mayweed'#'scentless chamomile'#'false chamomile'#'scentless false mayweed']"	Russia
Trifolium pratense	2023.0	6.0	6.0	52.0	4.4	https://observation.org/photos/68342984.jpg	Plantae	Tracheophyta	Magnoliopsida	Fabales	Fabaceae	Trifolium	['red clover']	Netherlands
Bidens alba	2021.0	12.0	13.0	31.979098	-81.170535	https://inaturalist-open-data.s3.amazonaws.com/photos/172338158/original.jpeg	Plantae	Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Bidens	"[""shepherd's needles""#""monkey's lice""#'spanish needles'#'white beggarticks'#'romerillo'#""beggar's lice""#'shepherds needles']"	United States
Erigeron annuus	2021.0	7.0	10.0	50.811009	24.455977	https://inaturalist-open-data.s3.amazonaws.com/photos/142560659/original.jpeg	Plantae	Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Erigeron	"['annual fleabane'#'tall fleabane'#'white top'#'eastern daisy fleabane']"	Ukraine
Erigeron strigosus	2006.0	8.0	4.0	54.366548	37.692982	https://inaturalist-open-data.s3.amazonaws.com/photos/248997500/original.jpeg	Plantae	Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Erigeron	"['daisy fleabane'#'rough fleabane'#'prairie fleabane'#'whitetop'#'whitetop fleabane']"	Russia
Brachyscome decipiens	2021.0	9.0	18.0	-37.76216	143.707461	https://inaturalist-open-data.s3.amazonaws.com/photos/158076369/original.jpg	Plantae	Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Brachyscome	['field daisy']	Australia
Erigeron philadelphicus	2021.0	4.0	30.0	40.0571	-75.094786	https://inaturalist-open-data.s3.amazonaws.com/photos/124053038/original.jpeg	Plantae	Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Erigeron	"[""robin's-plantain""#'oakleaf fleabane'#'philadelphia fleabane'#'oak-leaf fleabane']"	United States
Leucanthemum vulgare	2020.0	6.0	23.0	45.216772	-66.156055	https://inaturalist-open-data.s3.amazonaws.com/photos/80507262/original.jpg	Plantae	Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Leucanthemum	"['ox-eye daisy'#'white weed'#'dog daisy'#'white daisy'#'garden chrysanthemum'#'oxeye daisy'#'marguerite daisy']"	Canada
Erigeron pulchellus	2021.0	5.0	14.0	43.154182	-89.784222	https://inaturalist-open-data.s3.amazonaws.com/photos/129355057/original.jpg	Plantae	Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Erigeron	"[""robin's-plantain""#""robin's plantain""]"	United States
Erigeron glaucus	2022.0	11.0	11.0	36.514453	-121.947137	https://inaturalist-open-data.s3.amazonaws.com/photos/243360023/original.jpg	Plantae	Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Erigeron	['seaside daisy']	United States
Erigeron annuus	2022.0	7.0	14.0	55.750576	37.478294	https://inaturalist-open-data.s3.amazonaws.com/photos/214100435/original.jpeg	Plantae	Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Erigeron	"['annual fleabane'#'tall fleabane'#'white top'#'eastern daisy fleabane']"	Russia
Tanacetum parthenium	2022.0	11.0	6.0	47.663744	-117.417554	https://inaturalist-open-data.s3.amazonaws.com/photos/242926884/original.jpeg	Plantae	Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Tanacetum	['feverfew']	United States
Bellis perennis	2023.0	5.0	30.0	50.689208	8.369655	https://observation.org/photos/76391316.jpg	Plantae	Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Bellis	"['common daisy'#'lawn daisy'#'english daisy']"	Germany
Erigeron pulchellus	2021.0	5.0	13.0	43.014418	-90.094698	https://inaturalist-open-data.s3.amazonaws.com/photos/130324270/original.jpg	Plantae	Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Erigeron	"[""robin's-plantain""#""robin's plantain""]"	United States
Erigeron annuus	2020.0	7.0	1.0	51.4	5.4	https://observation.org/photos/28422100.jpg	Plantae	Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Erigeron	"['annual fleabane'#'tall fleabane'#'white top'#'eastern daisy fleabane']"	Netherlands
Erigeron glaucus	2021.0	7.0	1.0	40.862463	-124.160392	https://inaturalist-open-data.s3.amazonaws.com/photos/140320295/original.jpg	Plantae	Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Erigeron	['seaside daisy']	United States
Bellis sylvestris	2023.0	12.0	19.0	35.056568	32.344093	https://observation.org/photos/81889532.jpg	Plantae	Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Bellis	['southern daisy']	Cyprus
Erigeron strigosus	2021.0	9.0	23.0	43.470067	-80.544139	https://inaturalist-open-data.s3.amazonaws.com/photos/159197510/original.jpeg	Plantae	Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Erigeron	"['daisy fleabane'#'rough fleabane'#'prairie fleabane'#'whitetop'#'whitetop fleabane']"	Canada
Tanacetum parthenium	2022.0	1.0	29.0	52.05	5.7	https://observation.org/photos/46118855.jpg	Plantae	Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Tanacetum	['feverfew']	Netherlands
Erigeron karvinskianus	2021.0	7.0	19.0	48.725551	-3.981953	https://inaturalist-open-data.s3.amazonaws.com/photos/144684929/original.jpg	Plantae	Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Erigeron	"['seaside daisy'#'mexican fleabane'#'daisy fleabane'#'latin american fleabane'#'mexican daisy'#'st peter p'#'t daisy'#'santa barbara daisy'#'wall daisy']"	France
Brachyscome decipiens	2014.0	1.0	19.0	-37.232004	147.193023	https://inaturalist-open-data.s3.amazonaws.com/photos/140782806/original.jpg	Plantae	Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Brachyscome	['field daisy']	Australia
Tripleurospermum inodorum	2021.0	10.0	23.0	55.559722	37.847778	https://inaturalist-open-data.s3.amazonaws.com/photos/165079090/original.jpg	Plantae	Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Tripleurospermum	"['scentless mayweed'#'scentless chamomile'#'false chamomile'#'scentless false mayweed']"	Russia
Trifolium repens	2022.0	6.0	9.0	53.324223	83.5298	https://inaturalist-open-data.s3.amazonaws.com/photos/204558961/original.jpeg	Plantae	Tracheophyta	Magnoliopsida	Fabales	Fabaceae	Trifolium	"['new zealand clover'#'ladino clover'#'white dutch clover'#'white clover'#'giant clover']"	Russia
